MSG,5,111,11111,A5080C,111111,2016/09/13,08:42:11.158,2016/09/13,08:42:11.201,,2200,,,,,,,0,,0,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:11.361,2016/09/13,08:42:11.416,,2100,,,38.75483,-89.93506,,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:11.555,2016/09/13,08:42:11.586,,2200,,,38.64492,-89.98218,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:11.568,2016/09/13,08:42:11.589,,2100,,,,,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:11.637,2016/09/13,08:42:11.690,,,120,105,,,-448,,,,,0

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:11.873,2016/09/13,08:42:11.913,,,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:11.897,2016/09/13,08:42:11.918,,2100,,,38.75478,-89.93474,,,,,,0

MSG,5,111,11111,A51331,111111,2016/09/13,08:42:11.898,2016/09/13,08:42:11.918,,2800,,,,,,,0,,0,0

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:11.979,2016/09/13,08:42:12.020,,,,,,,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:12.045,2016/09/13,08:42:12.078,,,120,105,,,-384,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:12.179,2016/09/13,08:42:12.235,,,118,171,,,0,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:12.269,2016/09/13,08:42:12.298,,2200,,,,,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:12.275,2016/09/13,08:42:12.300,,2100,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:12.459,2016/09/13,08:42:12.510,,2100,,,38.75468,-89.93432,,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:12.497,2016/09/13,08:42:12.518,,2200,,,38.64445,-89.98209,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:12.545,2016/09/13,08:42:12.571,,,119,106,,,-256,,,,,0

MSG,1,111,11111,A51331,111111,2016/09/13,08:42:12.597,2016/09/13,08:42:12.625,BKN26   ,,,,,,,,,,,

